name,kind,breadth_drop_threshold,breadth_panic_ratio,breadth_risk_recovery_days,breadth_risk_switch_hurdle_pct,breadth_normal_to_risk_min_days,confirm_pool_mean_threshold,breadth_effective_lag_days,y2019_excess,y2019_total,y2019_dd,y2019_trades,y2019_risk_days,y2020_excess,y2020_total,y2020_dd,y2020_trades,y2020_risk_days,y2021_excess,y2021_total,y2021_dd,y2021_trades,y2021_risk_days,y2022_excess,y2022_total,y2022_dd,y2022_trades,y2022_risk_days,y2023_excess,y2023_total,y2023_dd,y2023_trades,y2023_risk_days,y2024_excess,y2024_total,y2024_dd,y2024_trades,y2024_risk_days,main_floor_pass_count,passes_main_floors,params_json,_candidate_idx,leave_year,selection_avg_excess,selection_avg_abs_dd,selection_score,replay_2019_excess,replay_2019_total,replay_2019_trades,rank,selected_for_leave,holdout_baseline_excess,holdout_improved_or_equal,replay_2020_excess,replay_2020_total,replay_2020_trades,replay_2021_excess,replay_2021_total,replay_2021_trades,replay_2022_excess,replay_2022_total,replay_2022_trades,replay_2023_excess,replay_2023_total,replay_2023_trades,replay_2024_excess,replay_2024_total,replay_2024_trades
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,candidate,-0.03,0.2,3,0.1,1,-0.005,1,0.150459,0.357825,-0.107623,146,4,-0.136525,-0.032358,-0.128088,76,13,-0.037862,0.083837,-0.094061,152,6,0.019834,-0.142187,-0.169444,155,8,-0.029066,-0.056686,-0.141317,168,0,0.015651,0.011293,-0.164294,263,5,3,0,"{""breadth_drop_threshold"": -0.03, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 1, ""breadth_panic_ratio"": 0.2, ""breadth_risk_recovery_days"": 3, ""breadth_risk_switch_hurdle_pct"": 0.1, ""confirm_pool_mean_threshold"": -0.005, ""name"": ""breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005""}",24,2024,-0.006632,0.128107,-0.097869,,,,4,0,0.030085,0,,,,,,,,,,,,,0.015651,0.011293,263
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p01,candidate,-0.03,0.2,3,0.1,1,-0.01,1,0.150459,0.357825,-0.107623,146,4,-0.136525,-0.032358,-0.128088,76,13,-0.037862,0.083837,-0.094061,152,6,0.019834,-0.142187,-0.169444,155,8,-0.029066,-0.056686,-0.141317,168,0,0.015651,0.011293,-0.164294,263,5,3,0,"{""breadth_drop_threshold"": -0.03, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 1, ""breadth_panic_ratio"": 0.2, ""breadth_risk_recovery_days"": 3, ""breadth_risk_switch_hurdle_pct"": 0.1, ""confirm_pool_mean_threshold"": -0.01, ""name"": ""breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p01""}",25,2024,-0.006632,0.128107,-0.097869,,,,5,0,0.030085,0,,,,,,,,,,,,,0.015651,0.011293,263
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p015,candidate,-0.03,0.2,3,0.1,1,-0.015,1,0.150459,0.357825,-0.107623,146,4,-0.136525,-0.032358,-0.128088,76,13,-0.037862,0.083837,-0.094061,152,6,0.019834,-0.142187,-0.169444,155,8,-0.029066,-0.056686,-0.141317,168,0,0.015651,0.011293,-0.164294,263,5,3,0,"{""breadth_drop_threshold"": -0.03, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 1, ""breadth_panic_ratio"": 0.2, ""breadth_risk_recovery_days"": 3, ""breadth_risk_switch_hurdle_pct"": 0.1, ""confirm_pool_mean_threshold"": -0.015, ""name"": ""breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p015""}",26,2024,-0.006632,0.128107,-0.097869,,,,6,0,0.030085,0,,,,,,,,,,,,,0.015651,0.011293,263
breadth_dropm0p03_ratio0p2_rec2_h0p1_min1_confirmm0p005,candidate,-0.03,0.2,2,0.1,1,-0.005,1,0.15302,0.360386,-0.106677,147,4,-0.136525,-0.032358,-0.128088,76,13,-0.037862,0.083837,-0.094061,152,6,0.012619,-0.149403,-0.177548,183,8,-0.029066,-0.056686,-0.141317,168,0,0.014323,0.009965,-0.164304,263,5,2,0,"{""breadth_drop_threshold"": -0.03, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 1, ""breadth_panic_ratio"": 0.2, ""breadth_risk_recovery_days"": 2, ""breadth_risk_switch_hurdle_pct"": 0.1, ""confirm_pool_mean_threshold"": -0.005, ""name"": ""breadth_dropm0p03_ratio0p2_rec2_h0p1_min1_confirmm0p005""}",15,2024,-0.007563,0.129538,-0.117217,,,,7,0,0.030085,0,,,,,,,,,,,,,0.014323,0.009965,263
breadth_dropm0p03_ratio0p2_rec2_h0p1_min1_confirmm0p01,candidate,-0.03,0.2,2,0.1,1,-0.01,1,0.15302,0.360386,-0.106677,147,4,-0.136525,-0.032358,-0.128088,76,13,-0.037862,0.083837,-0.094061,152,6,0.012619,-0.149403,-0.177548,183,8,-0.029066,-0.056686,-0.141317,168,0,0.014323,0.009965,-0.164304,263,5,2,0,"{""breadth_drop_threshold"": -0.03, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 1, ""breadth_panic_ratio"": 0.2, ""breadth_risk_recovery_days"": 2, ""breadth_risk_switch_hurdle_pct"": 0.1, ""confirm_pool_mean_threshold"": -0.01, ""name"": ""breadth_dropm0p03_ratio0p2_rec2_h0p1_min1_confirmm0p01""}",16,2024,-0.007563,0.129538,-0.117217,,,,8,0,0.030085,0,,,,,,,,,,,,,0.014323,0.009965,263
breadth_dropm0p03_ratio0p2_rec2_h0p1_min1_confirmm0p015,candidate,-0.03,0.2,2,0.1,1,-0.015,1,0.15302,0.360386,-0.106677,147,4,-0.136525,-0.032358,-0.128088,76,13,-0.037862,0.083837,-0.094061,152,6,0.012619,-0.149403,-0.177548,183,8,-0.029066,-0.056686,-0.141317,168,0,0.014323,0.009965,-0.164304,263,5,2,0,"{""breadth_drop_threshold"": -0.03, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 1, ""breadth_panic_ratio"": 0.2, ""breadth_risk_recovery_days"": 2, ""breadth_risk_switch_hurdle_pct"": 0.1, ""confirm_pool_mean_threshold"": -0.015, ""name"": ""breadth_dropm0p03_ratio0p2_rec2_h0p1_min1_confirmm0p015""}",17,2024,-0.007563,0.129538,-0.117217,,,,9,0,0.030085,0,,,,,,,,,,,,,0.014323,0.009965,263
breadth_dropm0p03_ratio0p2_rec2_h0p08_min1_confirmm0p005,candidate,-0.03,0.2,2,0.08,1,-0.005,1,0.15302,0.360386,-0.106677,147,4,-0.136525,-0.032358,-0.128088,76,13,-0.037862,0.083837,-0.094061,152,6,0.007049,-0.154972,-0.182062,192,8,-0.029066,-0.056686,-0.141317,168,0,0.014323,0.009965,-0.164304,263,5,2,0,"{""breadth_drop_threshold"": -0.03, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 1, ""breadth_panic_ratio"": 0.2, ""breadth_risk_recovery_days"": 2, ""breadth_risk_switch_hurdle_pct"": 0.08, ""confirm_pool_mean_threshold"": -0.005, ""name"": ""breadth_dropm0p03_ratio0p2_rec2_h0p08_min1_confirmm0p005""}",12,2024,-0.008677,0.130441,-0.174257,,,,10,0,0.030085,0,,,,,,,,,,,,,0.014323,0.009965,263
breadth_dropm0p03_ratio0p2_rec2_h0p08_min1_confirmm0p01,candidate,-0.03,0.2,2,0.08,1,-0.01,1,0.15302,0.360386,-0.106677,147,4,-0.136525,-0.032358,-0.128088,76,13,-0.037862,0.083837,-0.094061,152,6,0.007049,-0.154972,-0.182062,192,8,-0.029066,-0.056686,-0.141317,168,0,0.014323,0.009965,-0.164304,263,5,2,0,"{""breadth_drop_threshold"": -0.03, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 1, ""breadth_panic_ratio"": 0.2, ""breadth_risk_recovery_days"": 2, ""breadth_risk_switch_hurdle_pct"": 0.08, ""confirm_pool_mean_threshold"": -0.01, ""name"": ""breadth_dropm0p03_ratio0p2_rec2_h0p08_min1_confirmm0p01""}",13,2024,-0.008677,0.130441,-0.174257,,,,11,0,0.030085,0,,,,,,,,,,,,,0.014323,0.009965,263
breadth_dropm0p03_ratio0p2_rec2_h0p08_min1_confirmm0p015,candidate,-0.03,0.2,2,0.08,1,-0.015,1,0.15302,0.360386,-0.106677,147,4,-0.136525,-0.032358,-0.128088,76,13,-0.037862,0.083837,-0.094061,152,6,0.007049,-0.154972,-0.182062,192,8,-0.029066,-0.056686,-0.141317,168,0,0.014323,0.009965,-0.164304,263,5,2,0,"{""breadth_drop_threshold"": -0.03, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 1, ""breadth_panic_ratio"": 0.2, ""breadth_risk_recovery_days"": 2, ""breadth_risk_switch_hurdle_pct"": 0.08, ""confirm_pool_mean_threshold"": -0.015, ""name"": ""breadth_dropm0p03_ratio0p2_rec2_h0p08_min1_confirmm0p015""}",14,2024,-0.008677,0.130441,-0.174257,,,,12,0,0.030085,0,,,,,,,,,,,,,0.014323,0.009965,263
breadth_dropm0p03_ratio0p3_rec1_h0p1_min1_confirmm0p005,candidate,-0.03,0.3,1,0.1,1,-0.005,1,0.152152,0.359518,-0.107661,149,1,-0.178799,-0.074633,-0.160351,98,5,-0.033523,0.088175,-0.088886,153,1,0.046488,-0.115533,-0.154575,190,4,-0.029066,-0.056686,-0.141317,168,0,0.016739,0.012381,-0.164269,264,2,3,0,"{""breadth_drop_threshold"": -0.03, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 1, ""breadth_panic_ratio"": 0.3, ""breadth_risk_recovery_days"": 1, ""breadth_risk_switch_hurdle_pct"": 0.1, ""confirm_pool_mean_threshold"": -0.005, ""name"": ""breadth_dropm0p03_ratio0p3_rec1_h0p1_min1_confirmm0p005""}",33,2024,-0.00855,0.130558,-0.523139,,,,13,0,0.030085,0,,,,,,,,,,,,,0.016739,0.012381,264
breadth_dropm0p03_ratio0p3_rec1_h0p1_min1_confirmm0p01,candidate,-0.03,0.3,1,0.1,1,-0.01,1,0.152152,0.359518,-0.107661,149,1,-0.178799,-0.074633,-0.160351,98,5,-0.033523,0.088175,-0.088886,153,1,0.046488,-0.115533,-0.154575,190,4,-0.029066,-0.056686,-0.141317,168,0,0.016739,0.012381,-0.164269,264,2,3,0,"{""breadth_drop_threshold"": -0.03, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 1, ""breadth_panic_ratio"": 0.3, ""breadth_risk_recovery_days"": 1, ""breadth_risk_switch_hurdle_pct"": 0.1, ""confirm_pool_mean_threshold"": -0.01, ""name"": ""breadth_dropm0p03_ratio0p3_rec1_h0p1_min1_confirmm0p01""}",34,2024,-0.00855,0.130558,-0.523139,,,,14,0,0.030085,0,,,,,,,,,,,,,0.016739,0.012381,264
breadth_dropm0p03_ratio0p3_rec1_h0p1_min1_confirmm0p015,candidate,-0.03,0.3,1,0.1,1,-0.015,1,0.152152,0.359518,-0.107661,149,1,-0.178799,-0.074633,-0.160351,98,5,-0.033523,0.088175,-0.088886,153,1,0.046488,-0.115533,-0.154575,190,4,-0.029066,-0.056686,-0.141317,168,0,0.016739,0.012381,-0.164269,264,2,3,0,"{""breadth_drop_threshold"": -0.03, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 1, ""breadth_panic_ratio"": 0.3, ""breadth_risk_recovery_days"": 1, ""breadth_risk_switch_hurdle_pct"": 0.1, ""confirm_pool_mean_threshold"": -0.015, ""name"": ""breadth_dropm0p03_ratio0p3_rec1_h0p1_min1_confirmm0p015""}",35,2024,-0.00855,0.130558,-0.523139,,,,15,0,0.030085,0,,,,,,,,,,,,,0.016739,0.012381,264
breadth_dropm0p03_ratio0p3_rec1_h0p05_min1_confirmm0p005,candidate,-0.03,0.3,1,0.05,1,-0.005,1,0.152152,0.359518,-0.107661,149,1,-0.178799,-0.074633,-0.160351,98,5,-0.033523,0.088175,-0.088886,153,1,0.039038,-0.122983,-0.154771,206,4,-0.029066,-0.056686,-0.141317,168,0,0.016739,0.012381,-0.164269,264,2,3,0,"{""breadth_drop_threshold"": -0.03, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 1, ""breadth_panic_ratio"": 0.3, ""breadth_risk_recovery_days"": 1, ""breadth_risk_switch_hurdle_pct"": 0.05, ""confirm_pool_mean_threshold"": -0.005, ""name"": ""breadth_dropm0p03_ratio0p3_rec1_h0p05_min1_confirmm0p005""}",27,2024,-0.01004,0.130597,-0.524639,,,,16,0,0.030085,0,,,,,,,,,,,,,0.016739,0.012381,264
breadth_dropm0p03_ratio0p3_rec1_h0p05_min1_confirmm0p01,candidate,-0.03,0.3,1,0.05,1,-0.01,1,0.152152,0.359518,-0.107661,149,1,-0.178799,-0.074633,-0.160351,98,5,-0.033523,0.088175,-0.088886,153,1,0.039038,-0.122983,-0.154771,206,4,-0.029066,-0.056686,-0.141317,168,0,0.016739,0.012381,-0.164269,264,2,3,0,"{""breadth_drop_threshold"": -0.03, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 1, ""breadth_panic_ratio"": 0.3, ""breadth_risk_recovery_days"": 1, ""breadth_risk_switch_hurdle_pct"": 0.05, ""confirm_pool_mean_threshold"": -0.01, ""name"": ""breadth_dropm0p03_ratio0p3_rec1_h0p05_min1_confirmm0p01""}",28,2024,-0.01004,0.130597,-0.524639,,,,17,0,0.030085,0,,,,,,,,,,,,,0.016739,0.012381,264
breadth_dropm0p03_ratio0p3_rec1_h0p05_min1_confirmm0p015,candidate,-0.03,0.3,1,0.05,1,-0.015,1,0.152152,0.359518,-0.107661,149,1,-0.178799,-0.074633,-0.160351,98,5,-0.033523,0.088175,-0.088886,153,1,0.039038,-0.122983,-0.154771,206,4,-0.029066,-0.056686,-0.141317,168,0,0.016739,0.012381,-0.164269,264,2,3,0,"{""breadth_drop_threshold"": -0.03, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 1, ""breadth_panic_ratio"": 0.3, ""breadth_risk_recovery_days"": 1, ""breadth_risk_switch_hurdle_pct"": 0.05, ""confirm_pool_mean_threshold"": -0.015, ""name"": ""breadth_dropm0p03_ratio0p3_rec1_h0p05_min1_confirmm0p015""}",29,2024,-0.01004,0.130597,-0.524639,,,,18,0,0.030085,0,,,,,,,,,,,,,0.016739,0.012381,264
breadth_dropm0p03_ratio0p3_rec1_h0p08_min1_confirmm0p005,candidate,-0.03,0.3,1,0.08,1,-0.005,1,0.152152,0.359518,-0.107661,149,1,-0.178799,-0.074633,-0.160351,98,5,-0.033523,0.088175,-0.088886,153,1,0.039038,-0.122983,-0.154771,206,4,-0.029066,-0.056686,-0.141317,168,0,0.016739,0.012381,-0.164269,264,2,3,0,"{""breadth_drop_threshold"": -0.03, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 1, ""breadth_panic_ratio"": 0.3, ""breadth_risk_recovery_days"": 1, ""breadth_risk_switch_hurdle_pct"": 0.08, ""confirm_pool_mean_threshold"": -0.005, ""name"": ""breadth_dropm0p03_ratio0p3_rec1_h0p08_min1_confirmm0p005""}",30,2024,-0.01004,0.130597,-0.524639,,,,19,0,0.030085,0,,,,,,,,,,,,,0.016739,0.012381,264
breadth_dropm0p03_ratio0p3_rec1_h0p08_min1_confirmm0p01,candidate,-0.03,0.3,1,0.08,1,-0.01,1,0.152152,0.359518,-0.107661,149,1,-0.178799,-0.074633,-0.160351,98,5,-0.033523,0.088175,-0.088886,153,1,0.039038,-0.122983,-0.154771,206,4,-0.029066,-0.056686,-0.141317,168,0,0.016739,0.012381,-0.164269,264,2,3,0,"{""breadth_drop_threshold"": -0.03, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 1, ""breadth_panic_ratio"": 0.3, ""breadth_risk_recovery_days"": 1, ""breadth_risk_switch_hurdle_pct"": 0.08, ""confirm_pool_mean_threshold"": -0.01, ""name"": ""breadth_dropm0p03_ratio0p3_rec1_h0p08_min1_confirmm0p01""}",31,2024,-0.01004,0.130597,-0.524639,,,,20,0,0.030085,0,,,,,,,,,,,,,0.016739,0.012381,264
breadth_dropm0p03_ratio0p3_rec1_h0p08_min1_confirmm0p015,candidate,-0.03,0.3,1,0.08,1,-0.015,1,0.152152,0.359518,-0.107661,149,1,-0.178799,-0.074633,-0.160351,98,5,-0.033523,0.088175,-0.088886,153,1,0.039038,-0.122983,-0.154771,206,4,-0.029066,-0.056686,-0.141317,168,0,0.016739,0.012381,-0.164269,264,2,3,0,"{""breadth_drop_threshold"": -0.03, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 1, ""breadth_panic_ratio"": 0.3, ""breadth_risk_recovery_days"": 1, ""breadth_risk_switch_hurdle_pct"": 0.08, ""confirm_pool_mean_threshold"": -0.015, ""name"": ""breadth_dropm0p03_ratio0p3_rec1_h0p08_min1_confirmm0p015""}",32,2024,-0.01004,0.130597,-0.524639,,,,21,0,0.030085,0,,,,,,,,,,,,,0.016739,0.012381,264
breadth_dropm0p03_ratio0p3_rec3_h0p08_min1_confirmm0p005,candidate,-0.03,0.3,3,0.08,1,-0.005,1,0.152152,0.359518,-0.107661,149,1,-0.178799,-0.074633,-0.160351,98,5,-0.033523,0.088175,-0.088886,153,1,0.036721,-0.1253,-0.161585,180,4,-0.029066,-0.056686,-0.141317,168,0,0.014434,0.010076,-0.164381,264,2,3,0,"{""breadth_drop_threshold"": -0.03, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 1, ""breadth_panic_ratio"": 0.3, ""breadth_risk_recovery_days"": 3, ""breadth_risk_switch_hurdle_pct"": 0.08, ""confirm_pool_mean_threshold"": -0.005, ""name"": ""breadth_dropm0p03_ratio0p3_rec3_h0p08_min1_confirmm0p005""}",48,2024,-0.010503,0.13196,-0.525443,,,,22,0,0.030085,0,,,,,,,,,,,,,0.014434,0.010076,264
breadth_dropm0p03_ratio0p3_rec3_h0p08_min1_confirmm0p01,candidate,-0.03,0.3,3,0.08,1,-0.01,1,0.152152,0.359518,-0.107661,149,1,-0.178799,-0.074633,-0.160351,98,5,-0.033523,0.088175,-0.088886,153,1,0.036721,-0.1253,-0.161585,180,4,-0.029066,-0.056686,-0.141317,168,0,0.014434,0.010076,-0.164381,264,2,3,0,"{""breadth_drop_threshold"": -0.03, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 1, ""breadth_panic_ratio"": 0.3, ""breadth_risk_recovery_days"": 3, ""breadth_risk_switch_hurdle_pct"": 0.08, ""confirm_pool_mean_threshold"": -0.01, ""name"": ""breadth_dropm0p03_ratio0p3_rec3_h0p08_min1_confirmm0p01""}",49,2024,-0.010503,0.13196,-0.525443,,,,23,0,0.030085,0,,,,,,,,,,,,,0.014434,0.010076,264
breadth_dropm0p03_ratio0p3_rec3_h0p08_min1_confirmm0p015,candidate,-0.03,0.3,3,0.08,1,-0.015,1,0.152152,0.359518,-0.107661,149,1,-0.178799,-0.074633,-0.160351,98,5,-0.033523,0.088175,-0.088886,153,1,0.036721,-0.1253,-0.161585,180,4,-0.029066,-0.056686,-0.141317,168,0,0.014434,0.010076,-0.164381,264,2,3,0,"{""breadth_drop_threshold"": -0.03, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 1, ""breadth_panic_ratio"": 0.3, ""breadth_risk_recovery_days"": 3, ""breadth_risk_switch_hurdle_pct"": 0.08, ""confirm_pool_mean_threshold"": -0.015, ""name"": ""breadth_dropm0p03_ratio0p3_rec3_h0p08_min1_confirmm0p015""}",50,2024,-0.010503,0.13196,-0.525443,,,,24,0,0.030085,0,,,,,,,,,,,,,0.014434,0.010076,264
breadth_dropm0p03_ratio0p3_rec3_h0p05_min1_confirmm0p005,candidate,-0.03,0.3,3,0.05,1,-0.005,1,0.152152,0.359518,-0.107661,149,1,-0.178799,-0.074633,-0.160351,98,5,-0.033523,0.088175,-0.088886,153,1,0.036515,-0.125506,-0.161811,179,4,-0.029066,-0.056686,-0.141317,168,0,0.025745,0.021387,-0.164381,262,2,3,0,"{""breadth_drop_threshold"": -0.03, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 1, ""breadth_panic_ratio"": 0.3, ""breadth_risk_recovery_days"": 3, ""breadth_risk_switch_hurdle_pct"": 0.05, ""confirm_pool_mean_threshold"": -0.005, ""name"": ""breadth_dropm0p03_ratio0p3_rec3_h0p05_min1_confirmm0p005""}",45,2024,-0.010544,0.132005,-0.525496,,,,25,0,0.030085,0,,,,,,,,,,,,,0.025745,0.021387,262
breadth_dropm0p03_ratio0p3_rec3_h0p05_min1_confirmm0p01,candidate,-0.03,0.3,3,0.05,1,-0.01,1,0.152152,0.359518,-0.107661,149,1,-0.178799,-0.074633,-0.160351,98,5,-0.033523,0.088175,-0.088886,153,1,0.036515,-0.125506,-0.161811,179,4,-0.029066,-0.056686,-0.141317,168,0,0.025745,0.021387,-0.164381,262,2,3,0,"{""breadth_drop_threshold"": -0.03, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 1, ""breadth_panic_ratio"": 0.3, ""breadth_risk_recovery_days"": 3, ""breadth_risk_switch_hurdle_pct"": 0.05, ""confirm_pool_mean_threshold"": -0.01, ""name"": ""breadth_dropm0p03_ratio0p3_rec3_h0p05_min1_confirmm0p01""}",46,2024,-0.010544,0.132005,-0.525496,,,,26,0,0.030085,0,,,,,,,,,,,,,0.025745,0.021387,262
breadth_dropm0p03_ratio0p3_rec3_h0p05_min1_confirmm0p015,candidate,-0.03,0.3,3,0.05,1,-0.015,1,0.152152,0.359518,-0.107661,149,1,-0.178799,-0.074633,-0.160351,98,5,-0.033523,0.088175,-0.088886,153,1,0.036515,-0.125506,-0.161811,179,4,-0.029066,-0.056686,-0.141317,168,0,0.025745,0.021387,-0.164381,262,2,3,0,"{""breadth_drop_threshold"": -0.03, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 1, ""breadth_panic_ratio"": 0.3, ""breadth_risk_recovery_days"": 3, ""breadth_risk_switch_hurdle_pct"": 0.05, ""confirm_pool_mean_threshold"": -0.015, ""name"": ""breadth_dropm0p03_ratio0p3_rec3_h0p05_min1_confirmm0p015""}",47,2024,-0.010544,0.132005,-0.525496,,,,27,0,0.030085,0,,,,,,,,,,,,,0.025745,0.021387,262
breadth_dropm0p03_ratio0p3_rec2_h0p1_min1_confirmm0p005,candidate,-0.03,0.3,2,0.1,1,-0.005,1,0.152152,0.359518,-0.107661,149,1,-0.178799,-0.074633,-0.160351,98,5,-0.033523,0.088175,-0.088886,153,1,0.035739,-0.126282,-0.162499,187,4,-0.029066,-0.056686,-0.141317,168,0,0.01482,0.010462,-0.164269,264,2,3,0,"{""breadth_drop_threshold"": -0.03, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 1, ""breadth_panic_ratio"": 0.3, ""breadth_risk_recovery_days"": 2, ""breadth_risk_switch_hurdle_pct"": 0.1, ""confirm_pool_mean_threshold"": -0.005, ""name"": ""breadth_dropm0p03_ratio0p3_rec2_h0p1_min1_confirmm0p005""}",42,2024,-0.010699,0.132143,-0.525685,,,,28,0,0.030085,0,,,,,,,,,,,,,0.01482,0.010462,264
breadth_dropm0p03_ratio0p3_rec2_h0p1_min1_confirmm0p01,candidate,-0.03,0.3,2,0.1,1,-0.01,1,0.152152,0.359518,-0.107661,149,1,-0.178799,-0.074633,-0.160351,98,5,-0.033523,0.088175,-0.088886,153,1,0.035739,-0.126282,-0.162499,187,4,-0.029066,-0.056686,-0.141317,168,0,0.01482,0.010462,-0.164269,264,2,3,0,"{""breadth_drop_threshold"": -0.03, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 1, ""breadth_panic_ratio"": 0.3, ""breadth_risk_recovery_days"": 2, ""breadth_risk_switch_hurdle_pct"": 0.1, ""confirm_pool_mean_threshold"": -0.01, ""name"": ""breadth_dropm0p03_ratio0p3_rec2_h0p1_min1_confirmm0p01""}",43,2024,-0.010699,0.132143,-0.525685,,,,29,0,0.030085,0,,,,,,,,,,,,,0.01482,0.010462,264
breadth_dropm0p03_ratio0p3_rec2_h0p1_min1_confirmm0p015,candidate,-0.03,0.3,2,0.1,1,-0.015,1,0.152152,0.359518,-0.107661,149,1,-0.178799,-0.074633,-0.160351,98,5,-0.033523,0.088175,-0.088886,153,1,0.035739,-0.126282,-0.162499,187,4,-0.029066,-0.056686,-0.141317,168,0,0.01482,0.010462,-0.164269,264,2,3,0,"{""breadth_drop_threshold"": -0.03, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 1, ""breadth_panic_ratio"": 0.3, ""breadth_risk_recovery_days"": 2, ""breadth_risk_switch_hurdle_pct"": 0.1, ""confirm_pool_mean_threshold"": -0.015, ""name"": ""breadth_dropm0p03_ratio0p3_rec2_h0p1_min1_confirmm0p015""}",44,2024,-0.010699,0.132143,-0.525685,,,,30,0,0.030085,0,,,,,,,,,,,,,0.01482,0.010462,264
breadth_dropm0p05_ratio0p2_rec1_h0p05_min1_confirmm0p005,candidate,-0.05,0.2,1,0.05,1,-0.005,1,0.152012,0.359378,-0.107737,152,0,-0.178799,-0.074633,-0.160351,98,3,-0.033534,0.088164,-0.088886,154,0,0.033224,-0.128797,-0.156751,202,0,-0.029066,-0.056686,-0.141317,168,0,0.016739,0.012381,-0.164269,264,1,3,0,"{""breadth_drop_threshold"": -0.05, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 1, ""breadth_panic_ratio"": 0.2, ""breadth_risk_recovery_days"": 1, ""breadth_risk_switch_hurdle_pct"": 0.05, ""confirm_pool_mean_threshold"": -0.005, ""name"": ""breadth_dropm0p05_ratio0p2_rec1_h0p05_min1_confirmm0p005""}",54,2024,-0.011233,0.131008,-0.525935,,,,31,0,0.030085,0,,,,,,,,,,,,,0.016739,0.012381,264
breadth_dropm0p05_ratio0p2_rec1_h0p05_min1_confirmm0p01,candidate,-0.05,0.2,1,0.05,1,-0.01,1,0.152012,0.359378,-0.107737,152,0,-0.178799,-0.074633,-0.160351,98,3,-0.033534,0.088164,-0.088886,154,0,0.033224,-0.128797,-0.156751,202,0,-0.029066,-0.056686,-0.141317,168,0,0.016739,0.012381,-0.164269,264,1,3,0,"{""breadth_drop_threshold"": -0.05, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 1, ""breadth_panic_ratio"": 0.2, ""breadth_risk_recovery_days"": 1, ""breadth_risk_switch_hurdle_pct"": 0.05, ""confirm_pool_mean_threshold"": -0.01, ""name"": ""breadth_dropm0p05_ratio0p2_rec1_h0p05_min1_confirmm0p01""}",55,2024,-0.011233,0.131008,-0.525935,,,,32,0,0.030085,0,,,,,,,,,,,,,0.016739,0.012381,264
