name,kind,regime_lookback_days,regime_risk_threshold,regime_risk_recovery_days,regime_risk_switch_hurdle_pct,y2019_excess,y2019_total,y2019_dd,y2019_trades,y2019_risk_days,y2020_excess,y2020_total,y2020_dd,y2020_trades,y2020_risk_days,y2021_excess,y2021_total,y2021_dd,y2021_trades,y2021_risk_days,y2022_excess,y2022_total,y2022_dd,y2022_trades,y2022_risk_days,y2023_excess,y2023_total,y2023_dd,y2023_trades,y2023_risk_days,y2024_excess,y2024_total,y2024_dd,y2024_trades,y2024_risk_days,main_floor_pass_count,passes_main_floors,params_json,leave_year,selection_avg_excess,selection_avg_abs_dd,selection_score,replay_2019_excess,replay_2019_total,replay_2019_trades,rank,selected_for_leave,holdout_baseline_excess,holdout_improved_or_equal,replay_2020_excess,replay_2020_total,replay_2020_trades,replay_2021_excess,replay_2021_total,replay_2021_trades,replay_2022_excess,replay_2022_total,replay_2022_trades,replay_2023_excess,replay_2023_total,replay_2023_trades,replay_2024_excess,replay_2024_total,replay_2024_trades
selfpnl_lb20_thrm0p02_rec1_h0p05,candidate,20,-0.02,1,0.05,0.152012,0.359378,-0.107737,152,1,-0.178799,-0.074633,-0.160351,98,82,-0.019532,0.102166,-0.091721,143,56,0.023007,-0.139014,-0.167572,199,46,-0.024852,-0.052471,-0.13749,163,29,0.034555,0.030197,-0.166391,258,14,2,0,"{""name"": ""selfpnl_lb20_thrm0p02_rec1_h0p05"", ""regime_lookback_days"": 20, ""regime_risk_recovery_days"": 1, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": -0.02}",2022,-0.007323,0.132738,-0.501458,,,,91,0,0.014425,1,,,,,,,0.023007,-0.139014,199,,,,,,
selfpnl_lb20_thrm0p02_rec2_h0p05,candidate,20,-0.02,2,0.05,0.152012,0.359378,-0.107737,152,1,-0.178799,-0.074633,-0.160351,98,82,-0.018861,0.102837,-0.095984,123,56,0.022309,-0.139712,-0.168251,197,46,-0.025251,-0.05287,-0.137865,163,29,0.034555,0.030197,-0.166391,258,14,2,0,"{""name"": ""selfpnl_lb20_thrm0p02_rec2_h0p05"", ""regime_lookback_days"": 20, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": -0.02}",2022,-0.007269,0.133666,-0.508615,,,,92,0,0.014425,1,,,,,,,0.022309,-0.139712,197,,,,,,
selfpnl_lb20_thrm0p02_rec3_h0p08,candidate,20,-0.02,3,0.08,0.14799,0.355356,-0.107105,158,1,-0.178799,-0.074633,-0.160351,98,82,-0.018001,0.103697,-0.09255,120,56,0.024326,-0.137695,-0.166311,191,46,-0.029777,-0.057396,-0.141952,157,29,0.030437,0.026078,-0.170503,258,14,1,0,"{""name"": ""selfpnl_lb20_thrm0p02_rec3_h0p08"", ""regime_lookback_days"": 20, ""regime_risk_recovery_days"": 3, ""regime_risk_switch_hurdle_pct"": 0.08, ""regime_risk_threshold"": -0.02}",2022,-0.00963,0.134492,-0.511343,,,,93,0,0.014425,1,,,,,,,0.024326,-0.137695,191,,,,,,
selfpnl_lb20_thrm0p02_rec2_h0p08,candidate,20,-0.02,2,0.08,0.152012,0.359378,-0.107737,152,1,-0.178799,-0.074633,-0.160351,98,82,-0.018001,0.103697,-0.09255,120,56,0.019079,-0.142942,-0.171383,197,46,-0.027253,-0.054872,-0.139677,161,29,0.032404,0.028046,-0.167758,257,14,2,0,"{""name"": ""selfpnl_lb20_thrm0p02_rec2_h0p08"", ""regime_lookback_days"": 20, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.08, ""regime_risk_threshold"": -0.02}",2022,-0.007927,0.133615,-0.541561,,,,94,0,0.014425,1,,,,,,,0.019079,-0.142942,197,,,,,,
selfpnl_lb10_thr0_rec1_h0p05,candidate,10,0.0,1,0.05,0.169998,0.377364,-0.102415,143,97,-0.213818,-0.109651,-0.191207,99,145,-0.011923,0.109775,-0.094327,139,129,0.023554,-0.138467,-0.16533,159,110,-0.024891,-0.05251,-0.138365,155,133,0.023306,0.018948,-0.158969,243,109,2,0,"{""name"": ""selfpnl_lb10_thr0_rec1_h0p05"", ""regime_lookback_days"": 10, ""regime_risk_recovery_days"": 1, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": 0.0}",2022,-0.011466,0.137057,-0.8514,,,,95,0,0.014425,1,,,,,,,0.023554,-0.138467,159,,,,,,
selfpnl_lb10_thrm0p02_rec3_h0p05,candidate,10,-0.02,3,0.05,0.152012,0.359378,-0.107737,152,2,-0.21842,-0.114253,-0.195906,89,50,-0.024919,0.096779,-0.090972,150,25,0.028203,-0.133819,-0.162542,196,28,-0.027978,-0.055598,-0.140349,166,2,0.03723,0.032872,-0.165173,260,5,1,0,"{""name"": ""selfpnl_lb10_thrm0p02_rec3_h0p05"", ""regime_lookback_days"": 10, ""regime_risk_recovery_days"": 3, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": -0.02}",2022,-0.016415,0.140027,-0.858962,,,,96,0,0.014425,1,,,,,,,0.028203,-0.133819,196,,,,,,
selfpnl_lb10_thrm0p01_rec2_h0p05,candidate,10,-0.01,2,0.05,0.151616,0.358981,-0.10801,152,20,-0.2194,-0.115233,-0.195638,89,89,-0.016257,0.105442,-0.094648,119,67,0.032069,-0.129952,-0.158807,192,54,-0.023333,-0.050952,-0.136624,160,46,0.022342,0.017983,-0.159754,253,41,3,0,"{""name"": ""selfpnl_lb10_thrm0p01_rec2_h0p05"", ""regime_lookback_days"": 10, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": -0.01}",2022,-0.017006,0.138935,-0.85986,,,,97,0,0.014425,1,,,,,,,0.032069,-0.129952,192,,,,,,
selfpnl_lb10_thrm0p01_rec1_h0p05,candidate,10,-0.01,1,0.05,0.151616,0.358981,-0.10801,152,20,-0.218939,-0.114772,-0.195815,87,89,-0.014863,0.106836,-0.088886,144,67,0.026393,-0.135629,-0.164301,195,54,-0.02347,-0.05109,-0.136754,160,46,0.022983,0.018625,-0.159803,255,41,2,0,"{""name"": ""selfpnl_lb10_thrm0p01_rec1_h0p05"", ""regime_lookback_days"": 10, ""regime_risk_recovery_days"": 1, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": -0.01}",2022,-0.016535,0.137854,-0.879488,,,,98,0,0.014425,1,,,,,,,0.026393,-0.135629,195,,,,,,
selfpnl_lb10_thrm0p02_rec2_h0p05,candidate,10,-0.02,2,0.05,0.152012,0.359378,-0.107737,152,2,-0.21842,-0.114253,-0.195906,89,50,-0.027281,0.094417,-0.088886,151,25,0.024561,-0.13746,-0.166065,200,28,-0.027978,-0.055598,-0.140349,166,2,0.037193,0.032835,-0.165164,260,5,1,0,"{""name"": ""selfpnl_lb10_thrm0p02_rec2_h0p05"", ""regime_lookback_days"": 10, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": -0.02}",2022,-0.016895,0.139608,-0.895757,,,,99,0,0.014425,1,,,,,,,0.024561,-0.13746,200,,,,,,
selfpnl_lb10_thrm0p02_rec1_h0p1,candidate,10,-0.02,1,0.1,0.156495,0.363861,-0.107195,152,2,-0.226666,-0.122499,-0.202703,97,50,-0.007329,0.11437,-0.088886,132,25,0.032802,-0.129219,-0.157156,202,28,-0.026689,-0.054309,-0.139186,166,2,0.036094,0.031736,-0.16574,259,5,3,0,"{""name"": ""selfpnl_lb10_thrm0p02_rec1_h0p1"", ""regime_lookback_days"": 10, ""regime_risk_recovery_days"": 1, ""regime_risk_switch_hurdle_pct"": 0.1, ""regime_risk_threshold"": -0.02}",2022,-0.013619,0.140742,-0.929585,,,,100,0,0.014425,1,,,,,,,0.032802,-0.129219,202,,,,,,
selfpnl_lb10_thrm0p01_rec3_h0p05,candidate,10,-0.01,3,0.05,0.151536,0.358902,-0.107376,152,20,-0.218053,-0.113886,-0.195048,86,89,-0.007942,0.113757,-0.089637,119,67,0.019438,-0.142583,-0.170087,177,54,-0.024101,-0.05172,-0.137336,160,46,0.027989,0.02363,-0.156085,248,41,2,0,"{""name"": ""selfpnl_lb10_thrm0p01_rec3_h0p05"", ""regime_lookback_days"": 10, ""regime_risk_recovery_days"": 3, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": -0.01}",2022,-0.014114,0.137096,-0.937568,,,,101,0,0.014425,1,,,,,,,0.019438,-0.142583,177,,,,,,
selfpnl_lb10_thrm0p02_rec1_h0p08,candidate,10,-0.02,1,0.08,0.156495,0.363861,-0.107195,152,2,-0.227772,-0.123606,-0.203663,95,50,-0.026418,0.09528,-0.088886,145,25,0.034238,-0.127783,-0.156275,202,28,-0.028004,-0.055624,-0.140374,167,2,0.036094,0.031736,-0.16574,259,5,2,0,"{""name"": ""selfpnl_lb10_thrm0p02_rec1_h0p08"", ""regime_lookback_days"": 10, ""regime_risk_recovery_days"": 1, ""regime_risk_switch_hurdle_pct"": 0.08, ""regime_risk_threshold"": -0.02}",2022,-0.017921,0.141172,-0.947654,,,,102,0,0.014425,1,,,,,,,0.034238,-0.127783,202,,,,,,
selfpnl_lb10_thr0p01_rec1_h0p05,candidate,10,0.01,1,0.05,0.158772,0.366138,-0.104947,142,158,-0.213745,-0.109578,-0.191989,92,187,-0.025491,0.096207,-0.088886,133,184,0.016219,-0.145802,-0.174896,147,169,-0.030563,-0.058183,-0.13573,143,204,0.031476,0.027118,-0.155945,229,181,1,0,"{""name"": ""selfpnl_lb10_thr0p01_rec1_h0p05"", ""regime_lookback_days"": 10, ""regime_risk_recovery_days"": 1, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": 0.01}",2022,-0.01591,0.135499,-0.956265,,,,103,0,0.014425,1,,,,,,,0.016219,-0.145802,147,,,,,,
selfpnl_lb10_thrm0p02_rec1_h0p05,candidate,10,-0.02,1,0.05,0.152012,0.359378,-0.107737,152,2,-0.227772,-0.123606,-0.203663,95,50,-0.03497,0.086729,-0.088886,150,25,0.03251,-0.129511,-0.15744,202,28,-0.028004,-0.055624,-0.140374,167,2,0.037193,0.032835,-0.165164,260,5,1,0,"{""name"": ""selfpnl_lb10_thrm0p02_rec1_h0p05"", ""regime_lookback_days"": 10, ""regime_risk_recovery_days"": 1, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": -0.02}",2022,-0.020308,0.141165,-0.964399,,,,104,0,0.014425,1,,,,,,,0.03251,-0.129511,202,,,,,,
selfpnl_lb10_thr0_rec3_h0p05,candidate,10,0.0,3,0.05,0.16527,0.372635,-0.105075,142,97,-0.216976,-0.112809,-0.195354,92,145,-0.010388,0.111311,-0.093141,135,129,0.015483,-0.146538,-0.175749,149,110,-0.028039,-0.055659,-0.1375,152,133,0.033143,0.028785,-0.153706,238,109,1,0,"{""name"": ""selfpnl_lb10_thr0_rec3_h0p05"", ""regime_lookback_days"": 10, ""regime_risk_recovery_days"": 3, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": 0.0}",2022,-0.011398,0.136955,-0.966547,,,,105,0,0.014425,1,,,,,,,0.015483,-0.146538,149,,,,,,
selfpnl_lb10_thr0p01_rec2_h0p05,candidate,10,0.01,2,0.05,0.158523,0.365889,-0.104947,142,158,-0.215222,-0.111056,-0.193571,90,187,-0.017995,0.103703,-0.088886,116,184,0.016173,-0.145848,-0.175414,147,169,-0.029958,-0.057577,-0.135639,137,204,0.011545,0.007187,-0.16017,226,181,1,0,"{""name"": ""selfpnl_lb10_thr0p01_rec2_h0p05"", ""regime_lookback_days"": 10, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": 0.01}",2022,-0.018621,0.136643,-0.968442,,,,106,0,0.014425,1,,,,,,,0.016173,-0.145848,147,,,,,,
selfpnl_lb10_thr0p01_rec3_h0p05,candidate,10,0.01,3,0.05,0.15475,0.362116,-0.106391,140,158,-0.219083,-0.114916,-0.19703,82,187,-0.017628,0.10407,-0.088886,115,184,0.017798,-0.144223,-0.172045,135,169,-0.027346,-0.054966,-0.135639,135,204,0.016412,0.012054,-0.15591,227,181,2,0,"{""name"": ""selfpnl_lb10_thr0p01_rec3_h0p05"", ""regime_lookback_days"": 10, ""regime_risk_recovery_days"": 3, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": 0.01}",2022,-0.018579,0.136771,-0.968652,,,,107,0,0.014425,1,,,,,,,0.017798,-0.144223,135,,,,,,
selfpnl_lb10_thr0_rec2_h0p05,candidate,10,0.0,2,0.05,0.171448,0.378814,-0.102388,143,97,-0.217432,-0.113265,-0.195583,91,145,-0.019997,0.101701,-0.089711,139,129,0.013028,-0.148993,-0.176105,167,110,-0.028644,-0.056264,-0.138154,154,133,0.032042,0.027684,-0.154538,238,109,1,0,"{""name"": ""selfpnl_lb10_thr0_rec2_h0p05"", ""regime_lookback_days"": 10, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": 0.0}",2022,-0.012517,0.136075,-1.002605,,,,108,0,0.014425,0,,,,,,,0.013028,-0.148993,167,,,,,,
selfpnl_lb60_thr0p01_rec1_h0p05,candidate,60,0.01,1,0.05,0.140524,0.347889,-0.107732,150,78,-0.142468,-0.038301,-0.145226,79,182,-0.033183,0.088515,-0.088886,135,151,0.036147,-0.125874,-0.156165,159,101,-0.027026,-0.054646,-0.140075,151,133,0.028741,0.024383,-0.152359,250,110,3,0,"{""name"": ""selfpnl_lb60_thr0p01_rec1_h0p05"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 1, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": 0.01}",2023,0.005952,0.130074,-0.065366,,,,1,1,-0.031027,1,,,,,,,,,,-0.027026,-0.054646,151,,,
selfpnl_lb10_thrm0p01_rec2_h0p1,candidate,10,-0.01,2,0.1,0.151782,0.359148,-0.107901,151,20,-0.145713,-0.041547,-0.151336,90,89,0.018126,0.139824,-0.102856,111,67,0.043483,-0.118538,-0.158571,189,54,-0.025903,-0.053523,-0.139241,156,46,0.015595,0.011237,-0.162774,245,41,3,0,"{""name"": ""selfpnl_lb10_thrm0p01_rec2_h0p1"", ""regime_lookback_days"": 10, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.1, ""regime_risk_threshold"": -0.01}",2023,0.016655,0.136688,-0.088767,,,,2,0,-0.031027,1,,,,,,,,,,-0.025903,-0.053523,156,,,
selfpnl_lb10_thrm0p01_rec3_h0p1,candidate,10,-0.01,3,0.1,0.151758,0.359123,-0.10722,151,20,-0.145696,-0.041529,-0.151336,89,89,-0.007706,0.113992,-0.088886,108,67,0.038189,-0.123832,-0.160035,170,54,-0.025293,-0.052913,-0.138685,155,46,0.033942,0.029584,-0.159382,235,41,3,0,"{""name"": ""selfpnl_lb10_thrm0p01_rec3_h0p1"", ""regime_lookback_days"": 10, ""regime_risk_recovery_days"": 3, ""regime_risk_switch_hurdle_pct"": 0.1, ""regime_risk_threshold"": -0.01}",2023,0.014097,0.133372,-0.090326,,,,3,0,-0.031027,1,,,,,,,,,,-0.025293,-0.052913,155,,,
selfpnl_lb60_thr0p01_rec1_h0p1,candidate,60,0.01,1,0.1,0.10713,0.314495,-0.107732,153,78,-0.142934,-0.038767,-0.144576,77,182,-0.034405,0.087294,-0.088886,119,151,0.030552,-0.131469,-0.160711,160,101,-0.028582,-0.056202,-0.141922,140,133,0.051334,0.046975,-0.156197,230,110,1,0,"{""name"": ""selfpnl_lb60_thr0p01_rec1_h0p1"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 1, ""regime_risk_switch_hurdle_pct"": 0.1, ""regime_risk_threshold"": 0.01}",2023,0.002335,0.13162,-0.09112,,,,4,0,-0.031027,1,,,,,,,,,,-0.028582,-0.056202,140,,,
selfpnl_lb60_thrm0p01_rec2_h0p05,candidate,60,-0.01,2,0.05,0.152012,0.359378,-0.107737,152,33,-0.140401,-0.036234,-0.144266,79,156,-0.035897,0.085801,-0.088886,135,124,0.027581,-0.13444,-0.163146,189,70,-0.029889,-0.057509,-0.141391,160,78,0.036235,0.031877,-0.164068,254,81,0,0,"{""name"": ""selfpnl_lb60_thrm0p01_rec2_h0p05"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": -0.01}",2023,0.007906,0.133621,-0.101809,,,,5,0,-0.031027,1,,,,,,,,,,-0.029889,-0.057509,160,,,
selfpnl_lb60_thrm0p01_rec3_h0p05,candidate,60,-0.01,3,0.05,0.152012,0.359378,-0.107737,152,33,-0.140401,-0.036234,-0.144266,79,156,-0.035897,0.085801,-0.088886,135,124,0.027581,-0.13444,-0.163146,189,70,-0.029889,-0.057509,-0.141391,160,78,0.036235,0.031877,-0.164068,254,81,0,0,"{""name"": ""selfpnl_lb60_thrm0p01_rec3_h0p05"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 3, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": -0.01}",2023,0.007906,0.133621,-0.101809,,,,6,0,-0.031027,1,,,,,,,,,,-0.029889,-0.057509,160,,,
selfpnl_lb60_thr0p01_rec1_h0p08,candidate,60,0.01,1,0.08,0.139387,0.346753,-0.107732,149,78,-0.146805,-0.042638,-0.148382,78,182,-0.029511,0.092188,-0.088886,112,151,0.03677,-0.125251,-0.156634,157,101,-0.025765,-0.053385,-0.139977,143,133,0.046632,0.042274,-0.149493,235,110,3,0,"{""name"": ""selfpnl_lb60_thr0p01_rec1_h0p08"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 1, ""regime_risk_switch_hurdle_pct"": 0.08, ""regime_risk_threshold"": 0.01}",2023,0.009295,0.130225,-0.105432,,,,7,0,-0.031027,1,,,,,,,,,,-0.025765,-0.053385,143,,,
selfpnl_lb10_thrm0p02_rec3_h0p08,candidate,10,-0.02,3,0.08,0.15148,0.358846,-0.10789,174,2,-0.145867,-0.0417,-0.151539,87,50,-0.008953,0.112746,-0.088886,121,25,0.033573,-0.128448,-0.160221,196,28,-0.029457,-0.057077,-0.141674,168,2,0.036412,0.032054,-0.165749,259,5,2,0,"{""name"": ""selfpnl_lb10_thrm0p02_rec3_h0p08"", ""regime_lookback_days"": 10, ""regime_risk_recovery_days"": 3, ""regime_risk_switch_hurdle_pct"": 0.08, ""regime_risk_threshold"": -0.02}",2023,0.013329,0.134857,-0.110305,,,,8,0,-0.031027,1,,,,,,,,,,-0.029457,-0.057077,168,,,
selfpnl_lb10_thrm0p01_rec1_h0p1,candidate,10,-0.01,1,0.1,0.152537,0.359903,-0.107432,151,20,-0.145867,-0.0417,-0.151539,87,89,0.004012,0.12571,-0.091064,136,67,0.030165,-0.131857,-0.160666,196,54,-0.029342,-0.056962,-0.142325,158,46,0.015248,0.01089,-0.162259,247,41,2,0,"{""name"": ""selfpnl_lb10_thrm0p01_rec1_h0p1"", ""regime_lookback_days"": 10, ""regime_risk_recovery_days"": 1, ""regime_risk_switch_hurdle_pct"": 0.1, ""regime_risk_threshold"": -0.01}",2023,0.011219,0.134592,-0.111199,,,,9,0,-0.031027,1,,,,,,,,,,-0.029342,-0.056962,158,,,
selfpnl_lb60_thr0p01_rec2_h0p05,candidate,60,0.01,2,0.05,0.122496,0.329862,-0.107723,158,78,-0.142468,-0.038301,-0.145226,79,182,-0.033183,0.088515,-0.088886,135,151,0.036147,-0.125874,-0.156165,159,101,-0.03216,-0.05978,-0.139949,149,133,0.034769,0.030411,-0.152286,249,110,2,0,"{""name"": ""selfpnl_lb60_thr0p01_rec2_h0p05"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": 0.01}",2023,0.003552,0.130057,-0.111922,,,,10,0,-0.031027,0,,,,,,,,,,-0.03216,-0.05978,149,,,
selfpnl_lb60_thr0p01_rec3_h0p05,candidate,60,0.01,3,0.05,0.140735,0.348101,-0.107723,150,78,-0.142468,-0.038301,-0.145226,79,182,-0.033183,0.088515,-0.088886,135,151,0.036147,-0.125874,-0.156165,159,101,-0.032656,-0.060275,-0.140407,149,133,0.031937,0.027579,-0.154318,248,110,2,0,"{""name"": ""selfpnl_lb60_thr0p01_rec3_h0p05"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 3, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": 0.01}",2023,0.006634,0.130464,-0.113902,,,,11,0,-0.031027,0,,,,,,,,,,-0.032656,-0.060275,149,,,
selfpnl_lb10_thrm0p02_rec3_h0p1,candidate,10,-0.02,3,0.1,0.15148,0.358846,-0.10789,174,2,-0.145867,-0.0417,-0.151539,87,50,-0.017785,0.103913,-0.088886,146,25,0.031737,-0.130284,-0.160221,196,28,-0.029725,-0.057345,-0.14193,168,2,0.036412,0.032054,-0.165749,259,5,2,0,"{""name"": ""selfpnl_lb10_thrm0p02_rec3_h0p1"", ""regime_lookback_days"": 10, ""regime_risk_recovery_days"": 3, ""regime_risk_switch_hurdle_pct"": 0.1, ""regime_risk_threshold"": -0.02}",2023,0.011195,0.134857,-0.115119,,,,12,0,-0.031027,1,,,,,,,,,,-0.029725,-0.057345,168,,,
selfpnl_lb10_thrm0p01_rec2_h0p08,candidate,10,-0.01,2,0.08,0.151782,0.359148,-0.107901,151,20,-0.145713,-0.041547,-0.151336,90,89,-0.005327,0.116371,-0.088886,145,67,0.037032,-0.124989,-0.158571,192,54,-0.030002,-0.057621,-0.142922,158,46,0.021497,0.017139,-0.159837,247,41,2,0,"{""name"": ""selfpnl_lb10_thrm0p01_rec2_h0p08"", ""regime_lookback_days"": 10, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.08, ""regime_risk_threshold"": -0.01}",2023,0.011854,0.133306,-0.115302,,,,13,0,-0.031027,1,,,,,,,,,,-0.030002,-0.057621,158,,,
selfpnl_lb10_thrm0p01_rec1_h0p08,candidate,10,-0.01,1,0.08,0.152537,0.359903,-0.107432,151,20,-0.145867,-0.0417,-0.151539,87,89,-0.020521,0.101178,-0.088886,124,67,0.030396,-0.131625,-0.16044,196,54,-0.029604,-0.057224,-0.14256,157,46,0.024182,0.019824,-0.160074,252,41,2,0,"{""name"": ""selfpnl_lb10_thrm0p01_rec1_h0p08"", ""regime_lookback_days"": 10, ""regime_risk_recovery_days"": 1, ""regime_risk_switch_hurdle_pct"": 0.08, ""regime_risk_threshold"": -0.01}",2023,0.008145,0.133674,-0.116663,,,,14,0,-0.031027,1,,,,,,,,,,-0.029604,-0.057224,157,,,
selfpnl_lb60_thrm0p01_rec2_h0p08,candidate,60,-0.01,2,0.08,0.148196,0.355562,-0.107737,152,33,-0.143757,-0.039591,-0.14522,78,156,-0.028949,0.09275,-0.088886,115,124,0.02541,-0.136611,-0.165246,186,70,-0.029628,-0.057248,-0.141199,154,78,0.036002,0.031643,-0.147703,241,81,1,0,"{""name"": ""selfpnl_lb60_thrm0p01_rec2_h0p08"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.08, ""regime_risk_threshold"": -0.01}",2023,0.00738,0.130958,-0.130699,,,,15,0,-0.031027,1,,,,,,,,,,-0.029628,-0.057248,154,,,
selfpnl_lb20_thr0_rec2_h0p1,candidate,20,0.0,2,0.1,0.163168,0.370534,-0.105054,150,82,-0.149705,-0.045539,-0.138733,92,157,-0.026661,0.095037,-0.088886,91,125,0.036423,-0.125599,-0.156289,171,110,-0.02459,-0.052209,-0.137146,142,134,0.029834,0.025476,-0.152185,229,102,3,0,"{""name"": ""selfpnl_lb20_thr0_rec2_h0p1"", ""regime_lookback_days"": 20, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.1, ""regime_risk_threshold"": 0.0}",2023,0.010612,0.128229,-0.132616,,,,16,0,-0.031027,1,,,,,,,,,,-0.02459,-0.052209,142,,,
selfpnl_lb60_thrm0p01_rec3_h0p08,candidate,60,-0.01,3,0.08,0.148624,0.355989,-0.107737,152,33,-0.143757,-0.039591,-0.14522,78,156,-0.028949,0.09275,-0.088886,115,124,0.02541,-0.136611,-0.165246,186,70,-0.029836,-0.057456,-0.141372,155,78,0.036002,0.031643,-0.147703,241,81,1,0,"{""name"": ""selfpnl_lb60_thrm0p01_rec3_h0p08"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 3, ""regime_risk_switch_hurdle_pct"": 0.08, ""regime_risk_threshold"": -0.01}",2023,0.007466,0.130958,-0.132694,,,,17,0,-0.031027,1,,,,,,,,,,-0.029836,-0.057456,155,,,
selfpnl_lb60_thr0p01_rec3_h0p1,candidate,60,0.01,3,0.1,0.109727,0.317093,-0.107262,151,78,-0.142934,-0.038767,-0.144576,77,182,-0.034405,0.087294,-0.088886,119,151,0.030552,-0.131469,-0.160711,160,101,-0.033704,-0.061323,-0.142225,138,133,0.07983,0.075472,-0.156249,229,110,1,0,"{""name"": ""selfpnl_lb60_thr0p01_rec3_h0p1"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 3, ""regime_risk_switch_hurdle_pct"": 0.1, ""regime_risk_threshold"": 0.01}",2023,0.008554,0.131537,-0.1361,,,,18,0,-0.031027,0,,,,,,,,,,-0.033704,-0.061323,138,,,
selfpnl_lb60_thr0p01_rec2_h0p1,candidate,60,0.01,2,0.1,0.134643,0.342009,-0.107262,147,78,-0.142934,-0.038767,-0.144576,77,182,-0.034405,0.087294,-0.088886,119,151,0.030552,-0.131469,-0.160711,160,101,-0.033693,-0.061313,-0.142218,138,133,0.040904,0.036546,-0.156125,230,110,1,0,"{""name"": ""selfpnl_lb60_thr0p01_rec2_h0p1"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.1, ""regime_risk_threshold"": 0.01}",2023,0.005752,0.131512,-0.138786,,,,19,0,-0.031027,0,,,,,,,,,,-0.033693,-0.061313,138,,,
selfpnl_lb10_thrm0p02_rec2_h0p08,candidate,10,-0.02,2,0.08,0.15148,0.358846,-0.10789,174,2,-0.145867,-0.0417,-0.151539,87,50,-0.024242,0.097456,-0.088886,145,25,0.024959,-0.137062,-0.165681,200,28,-0.027978,-0.055598,-0.140349,166,2,0.036094,0.031736,-0.16574,259,5,1,0,"{""name"": ""selfpnl_lb10_thrm0p02_rec2_h0p08"", ""regime_lookback_days"": 10, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.08, ""regime_risk_threshold"": -0.02}",2023,0.008485,0.135947,-0.139952,,,,20,0,-0.031027,1,,,,,,,,,,-0.027978,-0.055598,166,,,
selfpnl_lb60_thr0p01_rec2_h0p08,candidate,60,0.01,2,0.08,0.143151,0.350517,-0.107262,149,78,-0.146805,-0.042638,-0.148382,78,182,-0.029511,0.092188,-0.088886,112,151,0.036604,-0.125417,-0.15662,156,101,-0.031397,-0.059017,-0.140266,141,133,0.051512,0.047154,-0.149465,233,110,2,0,"{""name"": ""selfpnl_lb60_thr0p01_rec2_h0p08"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.08, ""regime_risk_threshold"": 0.01}",2023,0.01099,0.130123,-0.140241,,,,21,0,-0.031027,0,,,,,,,,,,-0.031397,-0.059017,141,,,
