bond_id,name,board_announce_date,meeting_date,effective_date,before_price,after_price,down_floor_price,ratio,is_deep,year,change_reason
123119,康泰转2,,2022-09-14,2022-09-15,66.51,33.66,33.66,0.5060893098782138,True,2022.0,
123119,康泰转2,,2021-12-29,2021-12-31,145.33,108.5,108.5,0.7465767563476225,True,2021.0,
123120,隆华转债,,2024-09-12,2024-09-13,7.69,6.15,5.56,0.7997399219765929,False,2024.0,
123126,瑞丰转债,,2024-12-16,2024-12-17,16.81,11.69,11.68,0.6954193932183225,True,2024.0,
123128,首华转债,,2025-05-06,2025-05-07,19.61,12.15,8.83,0.6195818459969403,True,2025.0,
123128,首华转债,,2023-07-14,2023-07-17,25.02,19.61,12.4,0.7837729816147082,False,2023.0,
123129,锦鸡转债,,2022-06-06,2022-06-07,9.53,8.0,7.22,0.8394543546694649,False,2022.0,
123130,设研转债,,2024-10-11,2024-10-14,8.76,8.05,8.043,0.9189497716894979,False,2024.0,
123132,回盛转债,,2024-08-14,2024-08-15,27.45,15.0,9.2,0.546448087431694,True,2024.0,
123133,佩蒂转债,,2022-06-27,2022-06-28,19.89,17.83,17.83,0.8964303670186022,False,2022.0,
123134,卡倍转债,,2022-03-10,2022-03-11,92.5,76.0,75.88,0.8216216216216217,False,2022.0,
123135,泰林转债,,2024-03-11,2024-03-12,25.3,16.5,16.133,0.6521739130434783,True,2024.0,
123135,泰林转债,,2023-11-06,2023-11-07,41.53,25.3,25.169,0.6091981699975921,True,2023.0,
123141,宏丰转债,,2022-11-03,2022-11-04,6.88,5.39,5.38,0.7834302325581395,False,2022.0,
123144,裕兴转债,,2026-01-13,2026-01-14,12.49,8.5,6.18,0.6805444355484387,True,2026.0,
123145,药石转债,,2024-05-27,2024-05-28,81.44,34.2,33.99,0.41994106090373284,True,2024.0,
123145,药石转债,,2023-01-16,2023-01-17,92.88,81.54,81.54,0.8779069767441862,False,2023.0,
123146,中环转2,,2024-05-15,2024-05-16,7.42,6.3,5.43,0.8490566037735849,False,2024.0,
123147,中辰转债,,2024-05-13,2024-05-14,7.78,6.5,6.4,0.8354755784061696,False,2024.0,
123150,九强转债,,2026-04-27,,16.48,11.95,11.95,0.7251213592233009,True,2026.0,
123156,博汇转债,,2025-04-17,2025-04-18,10.69,8.0,7.98,0.7483629560336764,True,2025.0,
123157,科蓝转债,,2026-04-30,,16.01,13.16,13.16,0.8219862585883821,False,2026.0,
123160,泰福转债,,2023-05-15,2023-05-16,23.4,19.89,18.32,0.8500000000000001,False,2023.0,
123161,强联转债,,2024-10-24,2024-10-25,40.26,21.89,21.89,0.5437158469945356,True,2024.0,
123161,强联转债,,2023-05-26,2023-05-29,86.59,40.64,40.64,0.4693382607691419,True,2023.0,
123166,蒙泰转债,,2024-11-06,2024-11-07,25.75,23.47,23.47,0.9114563106796116,False,2024.0,
123170,南电转债,,2024-06-06,2024-06-07,33.86,27.08,27.076,0.7997637330183106,False,2024.0,
123172,漱玉转债,,2024-03-06,2024-03-07,21.16,15.0,14.1,0.7088846880907372,True,2024.0,
123174,精锻转债,,2025-01-10,2025-01-13,12.76,9.5,9.2,0.7445141065830722,True,2025.0,
123175,百畅转债,,2024-01-22,2024-01-23,24.0,20.4,18.47,0.85,False,2024.0,
123175,百畅转债,,2023-09-18,2023-09-19,28.3,24.0,23.83,0.8480565371024735,False,2023.0,
123178,花园转债,,2024-05-16,2024-05-17,15.05,13.56,12.07,0.9009966777408638,False,2024.0,
123183,海顺转债,,2024-04-17,,,,,,False,2024.0,
123183,海顺转债,,2024-03-06,,,,,,False,2024.0,
123184,天阳转债,,2024-02-26,2024-02-27,14.92,11.88,11.86,0.7962466487935658,False,2024.0,
123185,能辉转债,,2024-11-26,2024-11-27,28.0,22.66,22.46,0.8092857142857143,False,2024.0,
123185,能辉转债,,2024-07-29,2024-07-30,32.5,28.0,19.95,0.8615384615384616,False,2024.0,
123185,能辉转债,,2023-11-15,2023-11-16,37.71,32.8,27.7,0.8697958101299389,False,2023.0,
123186,志特转债,,2025-01-20,2025-01-21,18.0,12.5,12.24,0.6944444444444444,True,2025.0,
123186,志特转债,,2024-12-06,2024-12-09,27.11,18.0,13.03,0.6639616377720399,True,2024.0,
123190,道氏转02,,2024-11-04,2024-11-05,15.03,12.93,12.55,0.8602794411177644,False,2024.0,
123191,智尚转债,,2024-05-28,2024-05-29,12.17,9.52,9.52,0.7822514379622021,False,2024.0,
123196,正元转02,,2023-12-05,2023-12-06,32.8,21.99,20.432,0.6704268292682927,True,2023.0,
123196,正元转02,,2023-11-09,,,,,,False,2023.0,
123198,金埔转债,,2024-09-05,2024-09-06,12.11,7.6,7.37,0.6275805119735756,True,2024.0,
123199,山河转债,,2024-05-16,2024-05-17,18.25,13.85,13.24,0.7589041095890411,False,2024.0,
123202,祥源转债,,2024-08-15,2024-08-16,19.21,15.18,15.16,0.7902134305049453,False,2024.0,
123203,明电转02,,2024-05-07,2024-05-08,14.75,12.09,12.09,0.8196610169491525,False,2024.0,
123204,金丹转债,,2024-03-08,2024-03-11,20.94,15.08,15.07,0.7201528175740209,True,2024.0,
123205,大叶转债,,2024-03-06,2024-03-07,20.01,11.19,11.19,0.5592203898050974,True,2024.0,
123207,冠中转债,,2024-02-26,2024-02-27,16.56,10.5,10.055,0.6340579710144928,True,2024.0,
123208,孩王转债,,2024-02-23,2024-02-26,11.64,7.18,6.957,0.6168384879725085,True,2024.0,
123212,立中转债,,2024-07-04,2024-07-05,23.3,19.09,19.09,0.81931330472103,False,2024.0,
123215,铭利转债,,2025-01-03,2025-01-06,37.42,19.2,19.05,0.51309460181721,True,2025.0,
123216,科顺转债,,2024-09-12,,,,,,False,2024.0,
123216,科顺转债,,2024-06-27,2024-06-28,10.26,7.0,4.92,0.682261208576998,True,2024.0,
123218,宏昌转债,,2024-03-11,2024-03-12,29.62,28.0,22.18,0.9453072248480756,False,2024.0,
123219,宇瞳转债,,2024-03-28,2024-03-29,15.32,12.5,12.25,0.8159268929503917,False,2024.0,
123220,易瑞转债,,2024-09-18,2024-09-19,12.87,8.89,6.77,0.6907536907536909,True,2024.0,
123224,宇邦转债,,2024-05-13,2024-05-14,52.9,37.21,37.21,0.7034026465028356,True,2024.0,
123225,翔丰转债,,2024-03-12,2024-03-13,33.63,27.8,26.45,0.8266428783823966,False,2024.0,
123226,中富转债,,2024-05-17,2024-05-20,36.44,27.93,27.93,0.7664654226125137,False,2024.0,
123227,雅创转债,,2024-06-27,2024-06-28,53.34,45.22,44.16,0.847769028871391,False,2024.0,
123228,震裕转债,,2024-03-13,2024-03-14,61.57,54.58,54.58,0.8864706837745655,False,2024.0,
123230,金钟转债,,2024-11-07,2024-11-08,28.88,24.5,24.14,0.8483379501385042,False,2024.0,
123234,中能转债,,2024-09-30,2024-10-08,6.4,5.5,5.18,0.859375,False,2024.0,
123236,家联转债,,2025-05-16,2025-05-19,18.49,15.33,15.32,0.8290968090859925,False,2025.0,
123237,佳禾转债,,2024-07-15,2024-07-16,21.6,13.58,13.42,0.6287037037037037,True,2024.0,
123238,卡倍转02,,2024-03-27,2024-03-28,49.01,41.43,41.427,0.8453376861864926,False,2024.0,
123238,卡倍转02,,2024-03-06,,,,,,False,2024.0,
123240,楚天转债,,2024-10-31,2024-11-01,8.05,8.0,7.996,0.9937888198757763,False,2024.0,
123240,楚天转债,,2024-06-25,2024-06-26,10.0,8.15,7.996,0.8150000000000001,False,2024.0,
123259,锦浪转02,,2025-12-26,2025-12-29,89.82,72.55,72.549,0.8077265642395903,False,2025.0,
127003,海印转债,,2019-03-29,2019-04-01,3.5,3.03,3.03,0.8657142857142857,False,2019.0,
127003,海印转债,,2018-08-09,2018-08-10,5.25,3.5,2.7,0.6666666666666666,True,2018.0,
127006,敖东转债,,2022-09-26,2022-09-27,19.93,14.5,14.15,0.7275464124435524,True,2022.0,
127007,湖广转债,,2024-06-12,2024-06-13,5.58,3.79,3.79,0.6792114695340502,True,2024.0,
127007,湖广转债,,2019-02-21,2019-02-22,10.16,7.92,7.92,0.7795275590551181,False,2019.0,
127015,希望转债,,2023-12-27,2023-12-28,19.64,10.6,9.33,0.539714867617108,True,2023.0,
127017,万青转债,,2024-04-19,2024-04-22,12.4,8.76,8.75,0.7064516129032258,True,2024.0,
127018,本钢转债,,2025-12-25,2025-12-26,3.95,3.29,3.29,0.8329113924050633,False,2025.0,
127019,国城转债,,2024-07-08,2024-07-09,21.2,12.6,10.34,0.5943396226415094,True,2024.0,
127021,特发转2,,2021-12-13,2021-12-14,12.33,7.33,7.33,0.5944849959448499,True,2021.0,
127022,恒逸转债,,2024-11-18,2024-11-19,10.91,9.2,6.56,0.8432630614115489,False,2024.0,
127028,英特转债,,2021-04-09,2021-04-12,19.89,13.46,13.46,0.6767219708396179,True,2021.0,
127031,洋丰转债,,2021-12-20,2021-12-21,19.94,17.76,17.76,0.8906720160481445,False,2021.0,
127033,中装转2,,2025-08-08,2025-08-11,4.8,3.79,3.79,0.7895833333333334,False,2025.0,
127033,中装转2,,2025-05-20,2025-05-21,5.14,4.8,3.54,0.933852140077821,False,2025.0,
127033,中装转2,,2022-12-29,2022-12-30,6.29,5.14,5.14,0.8171701112877583,False,2022.0,
127041,弘亚转债,,2024-09-11,2024-09-12,25.24,18.0,15.1,0.7131537242472267,True,2024.0,
127044,蒙娜转债,,2024-10-31,2024-11-01,26.27,20.0,,0.7613247049866768,False,2024.0,
127046,百润转债,,2026-03-03,2026-03-04,46.68,20.68,20.67,0.44301628106255353,True,2026.0,
127047,帝欧转债,,2024-10-31,2024-11-01,13.34,5.1,4.95,0.3823088455772114,True,2024.0,
127049,希望转2,,2023-12-27,2023-12-28,14.39,10.6,9.33,0.7366226546212647,True,2023.0,
127050,麒麟转债,,2022-11-14,2022-11-15,34.68,28.52,28.52,0.8223760092272203,False,2022.0,
127051,博杰转债,,2024-08-12,2024-08-13,61.89,26.82,26.82,0.433349491032477,True,2024.0,
127051,博杰转债,,2022-06-17,,,,,,False,2022.0,
127052,西子转债,,2024-06-25,2024-06-26,18.6,11.2,11.11,0.6021505376344085,True,2024.0,
127052,西子转债,,2022-10-10,2022-10-11,27.89,18.8,18.73,0.6740767300107565,True,2022.0,
127053,豪美转债,,2023-05-12,2023-05-15,21.29,17.97,17.12,0.8440582433067167,False,2023.0,
127061,美锦转债,,2024-06-25,2024-06-26,12.93,5.26,5.257,0.4068058778035576,True,2024.0,
127064,杭氧转债,,2025-06-17,2025-06-18,26.59,25.98,19.28,0.9770590447536668,False,2025.0,
127068,顺博转债,,2023-07-03,2023-07-04,20.38,16.0,12.09,0.7850834151128557,False,2023.0,
127069,小熊转债,,2026-05-11,,52.21,43.87,43.87,0.8402604864968396,False,2026.0,
127073,天赐转债,,2023-11-14,2023-11-15,48.25,28.88,28.31,0.5985492227979274,True,2023.0,
127075,百川转2,,2025-05-14,2025-05-15,8.18,7.53,7.524,0.9205378973105135,False,2025.0,
127075,百川转2,,2024-08-05,2024-08-06,10.31,8.18,8.175,0.7934044616876818,False,2024.0,
127077,华宏转债,,2024-05-17,2024-05-20,13.92,11.14,9.76,0.8002873563218391,False,2024.0,
127077,华宏转债,,2023-06-30,2023-07-03,15.45,13.91,11.75,0.9003236245954693,False,2023.0,
127079,华亚转债,,2025-02-21,2025-02-24,52.92,43.3,42.85,0.8182161753590325,False,2025.0,
127079,华亚转债,,2023-06-30,2023-07-03,68.99,55.69,55.16,0.8072184374547036,False,2023.0,
127081,中旗转债,,2024-07-10,2024-07-11,30.02,20.7,20.65,0.6895403064623584,True,2024.0,
127087,星帅转2,,2024-07-18,2024-07-19,13.26,8.1,8.08,0.6108597285067873,True,2024.0,
127089,晶澳转债,,2025-07-22,2025-07-23,38.22,11.66,11.652,0.30507587650444795,True,2025.0,
127089,晶澳转债,,2025-04-16,,,,,,False,2025.0,
127091,科数转债,,2024-10-28,2024-10-30,34.55,27.65,27.64,0.8002894356005789,False,2024.0,
127098,欧晶转债,,2024-10-11,2024-10-14,44.71,42.0,28.04,0.93938716170879,False,2024.0,
127099,盛航转债,,2024-09-09,2024-09-10,19.11,15.6,15.57,0.8163265306122449,False,2024.0,
128012,辉丰转债,,2020-06-24,2020-06-29,7.71,4.38,4.38,0.5680933852140078,True,2020.0,
128013,洪涛转债,,2021-02-23,2021-02-24,3.1,2.32,2.32,0.7483870967741935,True,2021.0,
128013,洪涛转债,,2020-06-29,2020-06-30,8.0,3.12,3.12,0.39,True,2020.0,
128013,洪涛转债,,2019-11-20,2019-11-21,9.97,8.0,3.1,0.8024072216649949,False,2019.0,
128014,永东转债,,2022-12-16,2022-12-19,11.49,9.28,9.28,0.8076588337684942,False,2022.0,
128014,永东转债,,2022-08-04,2022-08-05,12.31,11.49,11.49,0.9333874898456539,False,2022.0,
128015,久其转债,,2022-09-13,2022-09-14,6.97,5.0,4.8,0.7173601147776184,True,2022.0,
128015,久其转债,,2021-05-07,2021-05-24,9.48,6.97,4.83,0.7352320675105485,True,2021.0,
128015,久其转债,,2019-04-24,2019-04-25,12.86,9.48,9.48,0.7371695178849146,True,2019.0,
128018,时达转债,,2019-04-11,2019-04-12,11.83,7.45,7.42,0.6297548605240914,True,2019.0,
128020,水晶转债,,2018-11-02,2018-11-06,22.9,16.0,10.02,0.6986899563318778,True,2018.0,
128021,兄弟转债,,2023-09-06,2023-09-07,5.09,4.25,4.25,0.8349705304518664,False,2023.0,
128021,兄弟转债,,2018-09-20,2018-09-21,11.23,5.35,5.33,0.47640249332146034,True,2018.0,
128022,众信转债,,2022-05-24,2022-05-25,7.92,5.95,5.95,0.7512626262626263,False,2022.0,
128022,众信转债,,2019-04-16,2019-04-17,10.99,7.92,7.92,0.7206551410373067,True,2019.0,
128025,特一转债,,2018-07-27,2018-07-30,19.7,16.1,16.1,0.8172588832487311,False,2018.0,
128026,众兴转债,,2023-10-16,2023-10-17,11.12,8.75,8.733,0.7868705035971224,False,2023.0,
128026,众兴转债,,2018-08-02,,,,,,False,2018.0,
128033,迪龙转债,,2018-06-26,2018-06-27,13.28,9.03,9.03,0.6799698795180723,True,2018.0,
128034,江银转债,,2018-08-27,2018-08-28,6.92,5.67,5.67,0.819364161849711,False,2018.0,
128034,江银转债,,2018-05-02,2018-05-03,9.16,7.02,7.02,0.7663755458515283,False,2018.0,
128037,岩土转债,,2024-03-13,2024-03-14,2.64,2.29,2.29,0.8674242424242424,False,2024.0,
128037,岩土转债,,2023-11-30,2023-12-01,3.1,2.64,2.634,0.8516129032258065,False,2023.0,
128037,岩土转债,,2021-06-25,2021-06-28,7.99,3.13,3.13,0.39173967459324155,True,2021.0,
128038,利欧转债,,2018-11-13,2018-11-14,2.75,1.72,1.72,0.6254545454545455,True,2018.0,
128039,三力转债,,2018-08-10,2018-08-13,7.38,5.84,5.84,0.7913279132791328,False,2018.0,
128041,盛路转债,,2024-03-07,2024-03-08,6.83,6.75,6.74,0.9882869692532943,False,2024.0,
128042,凯中转债,,2022-03-07,2022-03-08,12.86,10.09,10.09,0.7846034214618974,False,2022.0,
128043,东音转债,,2018-11-20,2018-11-21,13.47,11.43,,0.8485523385300667,False,2018.0,
128044,岭南转债,,2024-06-28,2024-07-01,1.94,1.4,,0.7216494845360825,True,2024.0,
128044,岭南转债,,2024-05-20,2024-05-21,3.08,1.94,1.94,0.6298701298701298,True,2024.0,
128044,岭南转债,,2023-11-20,2023-11-21,3.43,3.08,3.08,0.8979591836734694,False,2023.0,
128044,岭南转债,,2021-11-30,2021-12-01,5.59,3.43,3.43,0.6135957066189625,True,2021.0,
128044,岭南转债,,2019-03-21,2019-03-22,10.63,8.96,8.96,0.8428974600188147,False,2019.0,
128050,钧达转债,,2020-03-13,2020-03-16,21.66,14.93,14.93,0.6892890120036934,True,2020.0,
128051,光华转债,,2019-07-25,2019-07-26,16.95,12.72,12.72,0.7504424778761063,False,2019.0,
128056,今飞转债,,2024-02-23,2024-02-26,5.86,4.65,4.35,0.7935153583617748,False,2024.0,
128056,今飞转债,,2023-04-10,2023-04-11,6.68,6.0,5.821,0.8982035928143713,False,2023.0,
128062,亚药转债,,2024-07-01,2024-07-02,4.21,3.0,2.672,0.7125890736342043,True,2024.0,
128062,亚药转债,,2023-07-14,2023-07-17,6.0,4.21,4.203,0.7016666666666667,True,2023.0,
128062,亚药转债,,2023-03-31,2023-04-03,8.5,6.0,4.76,0.7058823529411765,True,2023.0,
128062,亚药转债,,2022-09-08,2022-09-09,16.25,8.5,5.34,0.5230769230769231,True,2022.0,
128063,未来转债,,2024-07-12,2024-07-15,5.12,3.57,3.56,0.697265625,True,2024.0,
128063,未来转债,,2024-03-20,2024-03-21,6.0,5.15,5.13,0.8583333333333334,False,2024.0,
128063,未来转债,,2023-09-12,2023-09-13,8.58,6.0,5.77,0.6993006993006993,True,2023.0,
128066,亚泰转债,,2019-09-12,2019-09-16,17.29,14.8,14.8,0.855986119144014,False,2019.0,
128070,智能转债,,2024-05-31,2024-06-03,9.34,8.3,8.27,0.8886509635974305,False,2024.0,
128071,合兴转债,,2024-12-25,2024-12-26,3.81,3.28,3.21,0.8608923884514436,False,2024.0,
128072,翔鹭转债,,2024-10-14,2024-10-15,9.66,5.73,5.73,0.5931677018633541,True,2024.0,
128072,翔鹭转债,,2024-08-05,2024-08-06,15.19,9.66,5.21,0.6359447004608295,True,2024.0,
128074,游族转债,,2025-03-06,2025-03-07,16.92,10.1,10.09,0.5969267139479905,True,2025.0,
128082,华锋转债,,2024-07-09,2024-07-10,9.13,8.7,8.7,0.9529025191675793,False,2024.0,
128082,华锋转债,,2021-03-22,2021-03-23,11.71,9.13,9.13,0.7796754910333049,False,2021.0,
128082,华锋转债,,2020-06-30,2020-07-02,13.09,11.71,11.71,0.8945760122230711,False,2020.0,
128083,新北转债,,2024-08-01,2024-08-02,6.34,5.4,5.392,0.8517350157728707,False,2024.0,
128083,新北转债,,2022-05-13,2022-05-16,11.45,6.85,6.85,0.5982532751091703,True,2022.0,
128085,鸿达转债,,2024-01-25,,,,,,False,2024.0,
128087,孚日转债,,2021-04-27,2021-04-28,6.3,4.5,4.2,0.7142857142857143,True,2021.0,
128095,恩捷转债,,2025-02-10,2025-02-11,64.92,32.0,30.335,0.4929143561306223,True,2025.0,
128100,搜特转债,,2021-08-16,2021-08-17,2.9,1.62,1.62,0.5586206896551724,True,2021.0,
128100,搜特转债,,2020-09-09,2020-09-10,5.36,2.9,,0.5410447761194029,True,2020.0,
128101,联创转债,,2025-02-10,2025-02-11,11.6,11.17,11.17,0.9629310344827586,False,2025.0,
128101,联创转债,,2024-11-13,2024-11-14,13.69,11.56,11.56,0.8444119795471148,False,2024.0,
128105,长集转债,,2024-09-13,2024-09-18,6.4,5.3,4.03,0.8281249999999999,False,2024.0,
128105,长集转债,,2024-03-18,2024-03-19,7.91,6.5,4.46,0.8217446270543616,False,2024.0,
128108,蓝帆转债,,2026-03-16,2026-03-17,8.5,7.95,7.94,0.9352941176470588,False,2026.0,
128108,蓝帆转债,,2026-01-26,2026-01-27,9.5,8.5,7.94,0.8947368421052632,False,2026.0,
128108,蓝帆转债,,2025-12-15,2025-12-16,10.0,9.5,7.94,0.95,False,2025.0,
128108,蓝帆转债,,2025-11-07,2025-11-10,10.5,10.0,7.94,0.9523809523809523,False,2025.0,
128108,蓝帆转债,,2025-09-22,2025-09-23,11.5,10.5,7.941,0.9130434782608695,False,2025.0,
128108,蓝帆转债,,2025-08-14,2025-08-15,12.0,11.5,7.941,0.9583333333333334,False,2025.0,
128108,蓝帆转债,,2025-07-07,2025-07-08,12.5,12.0,8.13,0.96,False,2025.0,
128108,蓝帆转债,,2024-05-20,2024-05-21,17.84,12.5,9.48,0.7006726457399103,True,2024.0,
128109,楚江转债,,2024-08-15,2024-08-16,8.07,6.17,6.07,0.7645600991325898,False,2024.0,
128114,正邦转债,,2023-06-26,2023-06-27,3.62,3.06,2.71,0.8453038674033149,False,2023.0,
128114,正邦转债,,2023-03-08,2023-03-09,4.35,3.62,3.62,0.8321839080459771,False,2023.0,
128114,正邦转债,,2022-12-14,2022-12-15,6.08,4.35,4.35,0.7154605263157894,True,2022.0,
128114,正邦转债,,2022-05-20,2022-05-23,14.77,6.08,6.08,0.4116452268111036,True,2022.0,
128116,瑞达转债,,2025-07-02,2025-07-03,28.45,20.5,20.4,0.7205623901581723,True,2025.0,
128117,道恩转债,,2025-02-07,2025-02-10,27.81,11.76,11.76,0.4228694714131607,True,2025.0,
128118,瀛通转债,,2024-08-05,2024-08-06,21.2,9.68,9.58,0.45660377358490567,True,2024.0,
128119,龙大转债,,2026-02-11,2026-02-12,9.3,4.2,4.186,0.45161290322580644,True,2026.0,
128120,联诚转债,,2024-03-06,2024-03-07,17.44,11.68,11.64,0.6697247706422018,True,2024.0,
128121,宏川转债,,2026-02-06,2026-02-09,14.0,12.65,12.65,0.9035714285714286,False,2026.0,
128121,宏川转债,,2025-12-29,2025-12-30,18.56,14.0,11.66,0.7543103448275863,False,2025.0,
128125,华阳转债,,2025-09-01,2025-09-02,18.04,14.39,14.387,0.7976718403547672,False,2025.0,
128125,华阳转债,,2025-03-13,2025-03-14,23.99,18.39,18.385,0.7665694039182994,False,2025.0,
128127,文科转债,,2026-05-18,,4.42,3.85,3.85,0.8710407239819005,False,2026.0,
128127,文科转债,,2024-10-08,2024-10-09,4.56,4.46,2.78,0.9780701754385965,False,2024.0,
128129,青农转债,,2021-04-15,2021-04-16,5.74,4.47,4.47,0.7787456445993031,False,2021.0,
128131,崇达转2,,2024-12-06,2024-12-09,16.82,10.37,10.36,0.6165279429250892,True,2024.0,
128132,交建转债,,2024-07-01,2024-07-02,13.15,10.31,10.31,0.7840304182509505,False,2024.0,
128132,交建转债,,2024-01-10,2024-01-11,18.33,13.15,13.15,0.7174031642116749,True,2024.0,
128133,奇正转债,,2024-02-19,2024-02-20,22.87,20.09,20.09,0.8784433756012243,False,2024.0,
128133,奇正转债,,2022-10-28,2022-10-31,24.19,23.26,23.258,0.961554361306325,False,2022.0,
128133,奇正转债,,2022-06-10,2022-06-13,29.79,24.78,24.78,0.8318227593152066,False,2022.0,
128134,鸿路转债,,2026-02-25,2026-02-26,32.08,21.99,21.89,0.6854738154613467,True,2026.0,
128138,侨银转债,,2026-03-19,2026-03-20,17.9,14.64,14.62,0.8178770949720672,False,2026.0,
128138,侨银转债,,2024-11-22,2024-11-25,25.03,18.0,10.87,0.7191370355573312,True,2024.0,
128139,祥鑫转债,,2022-01-24,2022-01-25,36.52,26.38,25.33,0.7223439211391017,True,2022.0,
128144,利民转债,,2024-07-18,2024-07-19,10.75,8.5,7.56,0.7906976744186046,False,2024.0,
128144,利民转债,,2021-09-06,2021-09-07,13.98,11.5,11.09,0.8226037195994277,False,2021.0,
404001,蓝盾退债,,2024-07-19,2024-07-22,0.08,0.05,,0.625,True,2024.0,
404001,蓝盾退债,,2024-06-04,2024-06-11,0.09,0.08,,0.888888888888889,False,2024.0,
404001,蓝盾退债,,2024-04-08,2024-04-12,0.14,0.09,,0.6428571428571428,True,2024.0,
404001,蓝盾退债,,2023-12-25,2023-12-29,0.22,0.14,,0.6363636363636365,True,2023.0,
404001,蓝盾退债,,2023-10-09,2023-10-13,0.84,0.22,,0.2619047619047619,True,2023.0,
404002,搜特退债,,2023-12-01,2023-12-14,1.6,1.1,,0.6875,True,2023.0,
404004,汇车退债,,2025-10-21,2025-10-24,0.12,0.1,,0.8333333333333334,False,2025.0,
404004,汇车退债,,2025-07-14,2025-07-17,0.14,0.12,0.09,0.857142857142857,False,2025.0,
404004,汇车退债,,2025-05-20,2025-05-23,0.24,0.14,,0.5833333333333334,True,2025.0,
404004,汇车退债,,2025-04-02,2025-04-08,0.37,0.24,0.2,0.6486486486486487,True,2025.0,
404004,汇车退债,,2025-01-15,2025-01-20,0.57,0.37,0.29,0.6491228070175439,True,2025.0,
404004,汇车退债,,2024-12-06,2024-12-11,1.5,0.57,,0.37999999999999995,True,2024.0,
